damage,date,day,deaths,focal_depth,hour,houses_damaged,houses_destroyed,id,intensity,location,magnitude,minute,missing,month,name,second,total_damage,total_deaths,total_houses_damaged,total_houses_destroyed,total_missing,year
25.0,1997-04-22,22.0,,5.0,9.0,,3.0,5459,,POINT (-60.8920000000000030 11.1120000000000001),6.7,31.0,,4.0,TOBAGO,22.0,25.0,,,3.0,,1997
,1997-04-23,23.0,,101.0,19.0,,,7201,7.0,POINT (144.9010000000000105 13.9860000000000007),6.5,44.0,,4.0,GUAM,23.0,,,,,,1997
100.0,1997-05-10,10.0,1728.0,10.0,7.0,5474.0,10533.0,5461,10.0,POINT (59.8089999999999975 33.8250000000000028),7.2,57.0,,5.0,"IRAN:  BIRJAND, GHAEN",10.0,100.0,1728.0,5474.0,10533.0,,1997
,1997-05-13,13.0,1.0,196.0,14.0,,,5463,,POINT (70.9449999999999932 36.4110000000000014),6.4,13.0,,5.0,"AFGHANISTAN:  HINDU-KUSH, MALAKAND-PESHAWAR",13.0,,,,,,1997
143.0,1997-05-21,21.0,56.0,36.0,22.0,8546.0,8546.0,5465,8.0,POINT (80.0409999999999968 23.0829999999999984),5.8,51.0,,5.0,INDIA:  SOUTHERN:  JABALPUR,21.0,143.0,56.0,52690.0,8546.0,,1997
,1997-06-25,25.0,,10.0,19.0,5000.0,100.0,5466,,POINT (59.4750000000000014 33.9380000000000024),5.9,38.0,,6.0,"IRAN:  BIRJAND, QAYEN",25.0,,,5000.0,100.0,,1997
81.0,1997-07-09,9.0,81.0,20.0,19.0,,,5467,5.0,POINT (-63.4859999999999971 10.5980000000000008),7.0,24.0,,7.0,VENEZUELA:  CARIACO-CUMANA,9.0,81.0,81.0,,,,1997
,1997-07-21,21.0,15.0,5.0,8.0,,,5469,,POINT (26.6189999999999998 -26.8569999999999993),,45.0,,7.0,SOUTH AFRICA:  AVGOLD'S HARTEBEESTFONTEIN MINE,21.0,,15.0,,,,1997
,1997-08-20,20.0,,33.0,7.0,,,5471,,POINT (96.4939999999999998 4.3579999999999997),6.0,15.0,,8.0,"INDONESIA:  N. SUMATERA, ACEH, BANDA ACEH, MEDAN",20.0,,,,,,1997
,1997-09-26,26.0,,10.0,0.0,,,5472,8.0,POINT (12.8789999999999996 43.0480000000000018),5.7,33.0,,9.0,"ITALY:  CENTRAL:  MARCHE, UMBRIA",26.0,,,,,,1997
4524.9,1997-09-26,26.0,14.0,10.0,9.0,,80000.0,5473,10.0,POINT (12.8119999999999994 43.0840000000000032),6.0,40.0,,9.0,"ITALY:  CENTRAL:  MARCHE, UMBRIA",26.0,4524.9,14.0,,80000.0,,1997
1.1,1997-09-28,28.0,20.0,33.0,1.0,,650.0,5474,,POINT (119.7270000000000039 -3.7759999999999998),5.9,38.0,,9.0,"INDONESIA:  SULAWESI, PAREPARE",28.0,1.1,20.0,,650.0,,1997
,1997-09-30,30.0,,10.0,6.0,,,7447,,POINT (141.8779999999999859 31.9589999999999996),6.2,27.0,,9.0,JAPAN:  HONSHU:  S,30.0,,,,,,1997
,1997-10-14,14.0,,167.0,9.0,,,6820,,POINT (-176.7719999999999914 -22.1009999999999991),7.7,53.0,,10.0,TONGA ISLANDS,14.0,,,,,,1997
48.0,1997-10-15,15.0,8.0,58.0,1.0,15700.0,5000.0,5475,,POINT (-71.2199999999999989 -30.9329999999999998),7.1,3.0,,10.0,"CHILE:  PUEBLO NUEVO, COQUIMBO, LA CHIMBA",15.0,48.0,8.0,15700.0,5000.0,,1997
,1997-11-08,8.0,,33.0,10.0,,,5476,,POINT (87.3250000000000028 35.0690000000000026),7.5,2.0,,11.0,CHINA:  TIBET (XIZANG PROVINCE),8.0,,,,,,1997
,1997-11-18,18.0,,33.0,13.0,,,5477,,POINT (20.6559999999999988 37.5700000000000003),6.6,7.0,,11.0,"GREECE:  IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI",18.0,,,,,,1997
,1997-11-21,21.0,23.0,54.0,11.0,1.0,1.0,5478,,POINT (92.7019999999999982 22.2119999999999997),6.1,23.0,,11.0,"INDIA-BANGLADESH:  CHITTAGONG, BANGLADESH",21.0,,23.0,,1.0,,1997
,1997-11-25,25.0,,24.0,12.0,,,5479,,POINT (122.5360000000000014 1.2410000000000001),7.0,14.0,,11.0,"INDONESIA:  SULAWESI:  MINAHASSA PENINSULA,GORONTALO",25.0,,,,,,1997
,1997-12-05,5.0,,33.0,11.0,,,5480,7.0,POINT (162.0349999999999966 54.8410000000000011),7.8,26.0,,12.0,"RUSSIA:  KAMCHATKA:  UST-KAMCHATSK, PETROPAVLOVSK",5.0,,,,,,1997
285.5,1998-01-10,10.0,70.0,30.0,3.0,,70000.0,5481,8.0,POINT (114.5000000000000000 41.0829999999999984),5.7,50.0,,1.0,"CHINA:  NORTHEASTERN: SHANGYI-ZHANGBEI, HEBEI",10.0,285.5,70.0,,70000.0,,1998
,1998-01-10,10.0,,33.0,8.0,,,5483,,POINT (-91.4729999999999990 14.3740000000000006),6.6,20.0,,1.0,"GUATEMALA:  QUEZALTENANGO, SAN MARCOS, SOLOLA",10.0,,,,,,1998
,1998-02-03,3.0,,33.0,3.0,,,5484,,POINT (-96.2980000000000018 15.8829999999999991),6.3,2.0,,2.0,"MEXICO:  OAXACA, SAN AGUSTIN, SAN FRANCISCO",3.0,,,,,,1998
,1998-02-04,4.0,2323.0,33.0,14.0,,8094.0,5485,,POINT (70.0889999999999986 37.0750000000000028),5.9,33.0,,2.0,AFGHANISTAN:  ROSTAQ; TAJIKISTAN:  DUSHANBE,4.0,,2323.0,,8094.0,,1998
,1998-02-20,20.0,1.0,236.0,12.0,,35.0,5486,,POINT (71.0859999999999985 36.4789999999999992),6.4,18.0,,2.0,"AFGHANISTAN-TAJIKISTAN:  YAR HUSAIN, ASTOR",20.0,,1.0,,35.0,1.0,1998
,1998-03-14,14.0,5.0,9.0,19.0,,2000.0,5487,,POINT (57.6049999999999969 30.1539999999999999),6.6,40.0,,3.0,"IRAN:  GOLBAF, BAFT, KERMAN",14.0,,5.0,,2000.0,,1998
,1998-03-19,19.0,,33.0,13.0,,400.0,5488,,POINT (76.7309999999999945 39.9769999999999968),5.6,51.0,,3.0,"CHINA:  SOUTHERN XINJIANG: ARTUX, KASHGAR",19.0,,,,400.0,,1998
,1998-03-25,25.0,,10.0,3.0,,,5489,,POINT (149.5269999999999868 -62.8770000000000024),8.1,12.0,,3.0,BALLENY ISLANDS,25.0,,,,,,1998
,1998-04-03,3.0,,10.0,7.0,,300.0,5490,,POINT (12.7010000000000005 43.1640000000000015),5.2,26.0,,4.0,"ITALY:  CENTRAL:  GUALDO, TADINO-NOCERA UMBRA",3.0,,,,300.0,,1998
,1998-04-10,10.0,12.0,33.0,15.0,600.0,,5491,,POINT (59.9759999999999991 32.4570000000000007),5.8,0.0,,4.0,"IRAN:  BIRJAND, GONABAD",10.0,,12.0,600.0,,,1998
,1998-04-12,12.0,1.0,10.0,10.0,,,5492,8.0,POINT (13.6519999999999992 46.2449999999999974),5.7,55.0,,4.0,"AUSTRIA:  ARNOLDSTEIN; SLOVENIA:  BOVEC, KOBARID",12.0,,1.0,,,,1998
,1998-05-03,3.0,,33.0,23.0,,,6502,,POINT (125.3080000000000069 22.3060000000000009),7.5,30.0,,5.0,TAIWAN,3.0,,,,,,1998
,1998-05-22,22.0,105.0,24.0,4.0,,,5493,,POINT (-65.4309999999999974 -17.7310000000000016),6.6,48.0,,5.0,"BOLIVIA:  CENTRAL:  AIQUILE, TOTORA",22.0,,105.0,,,,1998
,1998-05-28,28.0,,33.0,21.0,,2000.0,5494,,POINT (78.8430000000000035 37.3879999999999981),5.6,11.0,,5.0,CHINA:  SOUTHERN XINJIANG,28.0,,,,2000.0,,1998
10.0,1998-05-30,30.0,4700.0,33.0,6.0,,,5495,,POINT (70.1099999999999994 37.1060000000000016),6.6,22.0,,5.0,"AFGHANISTAN:  BADAKHSHAN, TAKHAR",30.0,10.0,4700.0,,,,1998
550.0,1998-06-27,27.0,145.0,33.0,13.0,,1700.0,5497,8.0,POINT (35.3070000000000022 36.8780000000000001),6.3,55.0,,6.0,"TURKEY:  ADANA, CEYHAN",27.0,550.0,145.0,,1700.0,,1998
72.0,1998-07-09,9.0,10.0,10.0,5.0,,,5498,,POINT (-28.6260000000000012 38.6499999999999986),6.2,19.0,,7.0,"AZORES:  FAIAL, PICO, TERCEIRA",9.0,72.0,10.0,,,,1998
,1998-07-09,9.0,,26.0,14.0,,,5499,,POINT (48.5069999999999979 38.7169999999999987),6.0,19.0,,7.0,"ARMENIA-AZERBAIJAN-IRAN:  ASTARA, BILASUVAR, IMISLI",9.0,,,,,,1998
,1998-07-17,17.0,5.0,13.0,4.0,,,5500,5.0,POINT (120.7360000000000042 23.4070000000000000),5.7,51.0,,7.0,"TAIWAN:  CHIA-I, TAINAN, HUALIEN, KAO-HSIUNG",17.0,,5.0,,,,1998
,1998-07-17,17.0,,25.0,8.0,,,5501,,POINT (142.5819999999999936 -2.9430000000000001),7.0,49.0,,7.0,PAPUA NEW GUINEA:  SISSANO,17.0,,1636.0,,,,1998
,1998-08-04,4.0,3.0,33.0,18.0,,,5502,,POINT (-80.3930000000000007 -0.5930000000000000),7.2,59.0,,8.0,"ECUADOR:  BAHIA DE CARAQUEZ, CANOA",4.0,,3.0,,,,1998
,1998-08-27,27.0,3.0,33.0,9.0,18771.0,3600.0,5503,,POINT (77.3430000000000035 39.6599999999999966),6.4,3.0,,8.0,CHINA:  SOUTHERN XINJIANG:  JIASHI,27.0,,3.0,18771.0,3600.0,,1998
,1998-09-28,28.0,1.0,152.0,13.0,62.0,38.0,5504,,POINT (112.4129999999999967 -8.1940000000000008),6.6,34.0,,9.0,"INDONESIA:  JAWA, MALANG, BLITAR, BANTUR",28.0,,1.0,62.0,38.0,,1998
,1998-09-29,29.0,1.0,10.0,22.0,,,5505,8.0,POINT (20.0799999999999983 44.2090000000000032),5.5,14.0,,9.0,"BALKANS NW:  SERBIA:  BELGRADE, LJIG, VALJEVO",29.0,,1.0,,,,1998
,1998-09-30,30.0,,10.0,23.0,,700.0,5506,,POINT (20.3900000000000006 41.9249999999999972),5.3,42.0,,9.0,"ALBANIA:  KUKES, PESHKOPI",30.0,,,,700.0,,1998
,1998-10-05,5.0,,39.0,2.0,100.0,,5507,,POINT (47.2250000000000014 33.1989999999999981),5.4,20.0,,10.0,"IRAN:  WESTERN:  DARREH SHAHR, POL-E-DOKHTAR",5.0,,,100.0,,,1998
,1998-11-13,13.0,5.0,33.0,13.0,850.0,,5508,,POINT (53.6079999999999970 27.7910000000000004),5.4,1.0,,11.0,IRAN:  SOUTHERN:  BIGHERD-KHONJ,13.0,,5.0,850.0,,,1998
70.0,1998-11-19,19.0,5.0,33.0,11.0,12000.0,12000.0,5509,,POINT (101.0289999999999964 27.3079999999999998),5.6,38.0,,11.0,"CHINA:  SICHUAN PROVINCE: HUAPING, LIJIANG, NINGLAG",19.0,70.0,5.0,,12000.0,,1998
200.0,1998-11-29,29.0,41.0,33.0,14.0,,1000.0,5510,7.0,POINT (124.8910000000000053 -2.0710000000000002),7.7,10.0,,11.0,"INDONESIA:  MANGOLE, MANADO, TALIABU",29.0,200.0,41.0,,1000.0,,1998
22.6,1998-12-01,1.0,,10.0,7.0,21872.0,21872.0,5511,,POINT (104.0210000000000008 26.3730000000000011),,37.0,,12.0,CHINA:  YUNNAN PROVINCE  SOUTHEASTERN,1.0,22.6,,,21872.0,,1998
1857.366,1999-01-25,25.0,1185.0,17.0,18.0,,,5512,,POINT (-75.7240000000000038 4.4610000000000003),6.2,19.0,700.0,1.0,"COLOMBIA:  ARMENIA, CALARCA, PEREIRA, CALDAS, HUILA",25.0,1857.366,1185.0,,,700.0,1999
0.9,1999-02-01,1.0,,33.0,23.0,,,5514,3.0,POINT (46.9540000000000006 42.9620000000000033),,57.0,,2.0,"RUSSIA:  MAKHACHKALA, DAGESTAN",1.0,0.9,,,,,1999
44.004,1999-02-02,2.0,,10.0,13.0,,,5515,7.0,POINT (-1.5660000000000001 38.1929999999999978),,45.0,,2.0,"SPAIN:  MULA, PUEBLA DE MULA",2.0,44.004,,,,,1999
,1999-02-11,11.0,70.0,33.0,14.0,7000.0,7000.0,5516,,POINT (69.3640000000000043 34.2590000000000003),6.0,8.0,,2.0,"AFGHANISTAN:  LOWGAR, VARDAK, KABUL",11.0,,70.0,,7000.0,,1999
,1999-03-04,4.0,1.0,33.0,5.0,517.0,,5517,,POINT (57.1929999999999978 28.3430000000000000),6.6,38.0,,3.0,IRAN:  SOUTHERN:  KERMAN,4.0,,1.0,517.0,,,1999
,1999-03-11,11.0,,33.0,13.0,,200.0,5518,,POINT (114.6580000000000013 41.1310000000000002),5.1,18.0,,3.0,CHINA:  NE: ZHANGBEI COUNTY,11.0,,,,200.0,,1999
70.0,1999-03-28,28.0,100.0,15.0,19.0,21100.0,21100.0,5519,8.0,POINT (79.4030000000000058 30.5120000000000005),6.6,5.0,,3.0,"INDIA:  CHAMOLI, RUDRAPRAYAG, TEHRI GARHWAL",28.0,,100.0,,21100.0,,1999
,1999-04-03,3.0,1.0,87.0,6.0,300.0,,5520,6.0,POINT (-72.6620000000000061 -16.6600000000000001),6.8,17.0,,4.0,"PERU:  CAMANA, AREQUIPA",3.0,,1.0,300.0,,,1999
,1999-05-06,6.0,26.0,33.0,23.0,,800.0,5521,,POINT (51.8800000000000026 29.5010000000000012),6.2,0.0,,5.0,IRAN:  SOUTHERN:  FARS PROVINCE,6.0,,26.0,,800.0,,1999
5.0,1999-06-04,4.0,1.0,33.0,9.0,50.0,,5522,5.0,POINT (47.4480000000000004 40.8019999999999996),5.4,12.0,,6.0,"AZERBAIJAN:  AGDAS, UCAR, AGALI",4.0,5.0,1.0,50.0,,,1999
226.8,1999-06-15,15.0,20.0,70.0,20.0,2000.0,,5523,,POINT (-97.4360000000000070 18.3859999999999992),7.0,42.0,,6.0,"MEXICO:  PUEBLA, VERACRUZ, OAXACA, MORELOS, GUERRERO",15.0,226.8,20.0,2000.0,,,1999
,1999-06-21,21.0,,69.0,17.0,1300.0,,5524,,POINT (-101.5390000000000015 18.3240000000000016),6.3,43.0,,6.0,MEXICO:  GUERRERO:  COAHUAYUTLA; MICHOACAN: CUITZEO,21.0,,,1300.0,,,1999
,1999-07-11,11.0,2.0,10.0,14.0,7.0,7.0,5525,,POINT (-88.3299999999999983 15.7820000000000000),6.7,14.0,,7.0,GUATEMALA:  IZABAL-PUERTO BARRIOS; HONDURAS:  W,11.0,,2.0,4.0,7.0,,1999
,1999-07-22,22.0,6.0,10.0,10.0,,700.0,5526,,POINT (91.8949999999999960 21.5440000000000005),,42.0,,7.0,"BANGLADESH:  MAHESHKHALI ISLAND, COX'S BAZAAR",22.0,,6.0,,700.0,,1999
20000.0,1999-08-17,17.0,17118.0,13.0,0.0,73342.0,,5527,10.0,POINT (29.9699999999999989 40.7599999999999980),7.6,1.0,,8.0,"TURKEY:  ISTANBUL, KOCAELI, SAKARYA",17.0,20000.0,17118.0,73342.0,,,1999
,1999-08-31,31.0,1.0,10.0,8.0,,,5530,,POINT (29.9490000000000016 40.7109999999999985),5.2,10.0,,8.0,TURKEY:  IZMIT,31.0,,1.0,,,,1999
4200.0,1999-09-07,7.0,143.0,10.0,11.0,,53000.0,5531,9.0,POINT (23.6050000000000004 38.1189999999999998),6.0,56.0,,9.0,GREECE:  ATHENS,7.0,4200.0,143.0,,53000.0,,1999
,1999-09-13,13.0,7.0,13.0,11.0,,,5533,,POINT (30.0450000000000017 40.7090000000000032),5.8,55.0,,9.0,TURKEY:  ADAPAZARI-GOLUCK-KOCAELI,13.0,,7.0,,,,1999
14000.0,1999-09-20,20.0,2297.0,33.0,17.0,82000.0,8200.0,5535,10.0,POINT (120.9819999999999993 23.7719999999999985),7.7,47.0,,9.0,"TAIWAN:  NANTOU, TAICHUNG, TAIZHONG",20.0,14000.0,2297.0,82000.0,,,1999
,1999-09-25,25.0,,17.0,23.0,,,5536,,POINT (121.1580000000000013 23.7379999999999995),6.5,52.0,,9.0,TAIWAN:  CENTRAL,25.0,,,,,,1999
164.8,1999-09-30,30.0,35.0,61.0,16.0,2000.0,,5537,8.0,POINT (-96.9309999999999974 16.0590000000000011),7.5,31.0,,9.0,MEXICO:  OAXACA,30.0,164.8,35.0,2000.0,,,1999
,1999-10-16,16.0,,,9.0,,,5538,7.0,POINT (-116.2710000000000008 34.5940000000000012),7.2,46.0,,10.0,"CALIFORNIA:  LUDLOW, LANDERS, TWENTYNINE PALMS",16.0,,,,,,1999
0.786,1999-10-22,22.0,1.0,33.0,2.0,,15.0,5539,6.0,POINT (120.5060000000000002 23.4450000000000003),5.9,18.0,,10.0,TAIWAN:  CHIA-I,22.0,0.786,1.0,,15.0,,1999
,1999-10-31,31.0,,62.0,13.0,1100.0,210.0,5540,,POINT (-74.4300000000000068 -13.6400000000000006),,27.0,,10.0,"PERU:  CHUSCHI, CANGALLo, HUANCAPI",31.0,,,1100.0,210.0,,1999
44.0,1999-11-01,1.0,,10.0,13.0,,6000.0,5541,,POINT (113.9830000000000041 39.8990000000000009),5.3,25.0,,11.0,CHINA:  SHANXI:  NORTHEASTERN,1.0,44.0,,,6000.0,,1999
,1999-11-11,11.0,2.0,22.0,14.0,,,5542,,POINT (30.2659999999999982 40.7439999999999998),5.7,41.0,,11.0,"TURKEY:  ADAPAZARI, KOCEALI, GOLCUK",11.0,,2.0,,,,1999
1000.0,1999-11-12,12.0,894.0,10.0,16.0,,,5543,9.0,POINT (31.1610000000000014 40.7580000000000027),7.2,57.0,,11.0,"TURKEY:  BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK",12.0,1000.0,894.0,,,,1999
,1999-11-24,24.0,1.0,33.0,16.0,90.0,90.0,5544,,POINT (102.8719999999999999 24.5889999999999986),,40.0,,11.0,CHINA:  YUNNAN PROVINCE:  CHENGJIANG,24.0,,1.0,,90.0,,1999
,1999-11-26,26.0,,33.0,4.0,50.0,,5739,,POINT (54.8999999999999986 36.9200000000000017),5.3,27.0,,11.0,IRAN:  GORGAN,26.0,,,50.0,,,1999
,1999-11-26,26.0,5.0,33.0,13.0,,,5545,,POINT (168.2139999999999986 -16.4229999999999983),7.5,21.0,,11.0,VANUATU ISLANDS:  PENTECOST,26.0,,10.0,,,,1999
,1999-11-29,29.0,,10.0,4.0,,160.0,5546,,POINT (122.8889999999999958 40.4590000000000032),,10.0,,11.0,CHINA:  NORTHEASTERN:  SANJIANFANG,29.0,,,,160.0,,1999
,1999-12-03,3.0,1.0,19.0,17.0,340.0,,5547,,POINT (42.3459999999999965 40.3579999999999970),5.7,6.0,,12.0,"TURKEY:  GORESKEN, ERZURUM PROVINCE",3.0,,,340.0,,,1999
1.794,1999-12-11,11.0,5.0,33.0,18.0,,,5548,7.0,POINT (119.7399999999999949 15.7660000000000000),7.3,3.0,,12.0,"PHILIPPINES:  S LUZON:  MANILA, SANTA CRUZ",11.0,1.794,5.0,,,,1999
3.9,1999-12-21,21.0,5.0,56.0,14.0,2800.0,,5549,,POINT (105.5550000000000068 -6.8449999999999998),6.5,14.0,,12.0,"INDONESIA:  PANDEGLANG, W JAWA, SE SUMATERA",21.0,3.9,5.0,2800.0,,,1999
60.929,1999-12-22,22.0,24.0,10.0,17.0,,,5550,7.0,POINT (-1.2809999999999999 35.3209999999999980),5.6,36.0,,12.0,ALGERIA:  NORTHERN:  AIN TEMOUCHENT,22.0,60.929,24.0,,3000.0,,1999
,2000-01-03,3.0,,33.0,22.0,,,5551,,POINT (92.7710000000000008 22.1320000000000014),,34.0,,1.0,INDIA-BANGLADESH BORDER:  MAHESHKHALI,3.0,,,100.0,,,2000
,2000-01-11,11.0,,10.0,23.0,8800.0,3600.0,5552,,POINT (122.9939999999999998 40.4979999999999976),5.1,43.0,,1.0,CHINA:  LIAONING PROVINCE,11.0,,,8800.0,3600.0,,2000
73.5,2000-01-14,14.0,5.0,33.0,23.0,,41000.0,5553,,POINT (101.0630000000000024 25.6069999999999993),5.9,37.0,,1.0,CHINA:  YUNNAN PROVINCE:  YAOAN COUNTY,14.0,73.5,7.0,,41000.0,,2000
,2000-02-02,2.0,1.0,33.0,22.0,100.0,100.0,5554,,POINT (58.2180000000000035 35.2879999999999967),5.3,58.0,,2.0,"IRAN:  BARDASKAN, KASHMAR",2.0,,1.0,300.0,100.0,,2000
,2000-02-07,7.0,,5.0,19.0,,,5555,,POINT (30.8880000000000017 -26.2880000000000003),,34.0,,2.0,SOUTH AFRICA; SWAZILAND:  MBABANE-MANZINI,7.0,,,,,,2000
,2000-03-28,28.0,,127.0,11.0,,,5556,,POINT (143.7299999999999898 22.3380000000000010),7.6,0.0,,3.0,JAPAN:  VOLCANO ISLANDS,28.0,,,,,,2000
,2000-04-05,5.0,,38.0,4.0,,,7301,,POINT (25.6900000000000013 34.2199999999999989),5.5,36.0,,4.0,GREECE:  CRETE,5.0,,,,,,2000
30.0,2000-05-04,4.0,46.0,26.0,4.0,,10000.0,5557,,POINT (123.5729999999999933 -1.1050000000000000),7.6,21.0,,5.0,"INDONESIA:  SULAWESI:  LUWUK, BANGGAI, PELENG,",4.0,30.0,46.0,,10000.0,,2000
,2000-05-07,7.0,,5.0,23.0,,,5558,,POINT (38.7770000000000010 38.1640000000000015),,10.0,,5.0,"TURKEY:  DOGANYOL, PUTURGE",7.0,,,200.0,,,2000
,2000-05-17,17.0,3.0,10.0,3.0,,,5559,,POINT (121.0580000000000069 24.2229999999999990),5.4,25.0,,5.0,TAIWAN:  TAI-CHUNG COUNTY,17.0,,3.0,,,,2000
6.0,2000-06-04,4.0,103.0,33.0,16.0,,,5560,6.0,POINT (102.0870000000000033 -4.7210000000000001),7.9,28.0,,6.0,"INDONESIA:  SUMATRA:  BENGKULU, ENGGANO",4.0,6.0,103.0,,,,2000
,2000-06-06,6.0,2.0,10.0,2.0,,,5561,7.0,POINT (32.9919999999999973 40.6929999999999978),6.0,41.0,,6.0,"TURKEY:  CERKES, CUBUK, ORTA",6.0,,2.0,4600.0,,,2000
,2000-06-07,7.0,,33.0,21.0,,,5562,,POINT (97.2379999999999995 26.8560000000000016),6.3,46.0,,6.0,CHINA:  YUNNAN PROVINCE:  LIUKU; MYANMAR,7.0,,,,,,2000
,2000-06-07,7.0,1.0,33.0,23.0,600.0,,5563,,POINT (101.9050000000000011 -4.6120000000000001),6.7,45.0,,6.0,INDONESIA:  SOUTHERN SUMATERA:  LAHAT,7.0,,1.0,600.0,,,2000
,2000-06-10,10.0,2.0,33.0,18.0,,,5564,,POINT (121.2249999999999943 23.8430000000000000),6.4,23.0,,6.0,TAIWAN:  NAN-TOU,10.0,,2.0,,,,2000
20.0,2000-06-17,17.0,,10.0,15.0,11.0,11.0,8209,,POINT (-20.4869999999999983 63.9660000000000011),6.5,40.0,,6.0,"ICELAND:  VESTMANNAEYJAR, HELLA",17.0,20.0,,19.0,11.0,,2000
,2000-06-18,18.0,,10.0,14.0,,,5565,,POINT (97.4530000000000030 -13.8019999999999996),7.9,44.0,,6.0,"AUSTRALIA:  S, COCOS ISLANDS",18.0,,,,,,2000
12.0,2000-06-21,21.0,,10.0,0.0,12.0,12.0,5566,,POINT (-20.7579999999999991 63.9799999999999969),6.5,51.0,,6.0,"ICELAND:  GRIMSNES, SELFOSS, EYRARBAKKI, STOKKSEYRI",21.0,12.0,,,12.0,,2000
,2000-07-01,1.0,1.0,10.0,7.0,,,5568,,POINT (139.1310000000000002 34.2209999999999965),6.1,1.0,,7.0,JAPAN:  NEAR S COAST HONSHU:  KOZU-SHIMA,1.0,,1.0,,,,2000
,2000-07-06,6.0,7.0,33.0,19.0,1130.0,357.0,5569,,POINT (-85.9879999999999995 11.8840000000000003),5.4,30.0,,7.0,NICARAGUA:  MASAYA,6.0,,7.0,1130.0,357.0,,2000
,2000-07-12,12.0,,33.0,1.0,225.0,,5570,,POINT (106.8449999999999989 -6.6749999999999998),5.4,10.0,,7.0,"INDONESIA: JAWA:BANDUNG,CIBADAK,CIMANDIRI,KADUDAMPIT",12.0,,,225.0,,,2000
,2000-07-15,15.0,,10.0,1.0,20.0,,5571,,POINT (139.2599999999999909 34.3190000000000026),6.1,30.0,,7.0,JAPAN:  NEAR S COAST HONSHU:  NII-JIMA,15.0,,,20.0,,,2000
,2000-07-16,16.0,,33.0,3.0,,,5572,,POINT (122.0430000000000064 20.2530000000000001),6.4,21.0,,7.0,"PHILIPPINES:  BASCO, MOUNT IRADA, BATAN ISLANDS",16.0,,,,,,2000
,2000-07-30,30.0,,10.0,12.0,,,7803,,POINT (139.3760000000000048 33.9010000000000034),6.5,25.0,,7.0,JAPAN:  HONSHU:  S,30.0,,,,,,2000
0.92,2000-08-04,4.0,,10.0,21.0,1390.0,,5574,6.0,POINT (142.2460000000000093 48.7860000000000014),6.8,13.0,,8.0,"RUSSIA:  SAKHALIN ISLAND, UGLEGORSK, MAKAROV",4.0,0.92,,1390.0,,,2000
43.0,2000-08-21,21.0,1.0,33.0,13.0,,,5575,,POINT (102.1940000000000026 25.8260000000000005),,25.0,,8.0,CHINA:  YUNNAN PROVINCE:  WUDING,21.0,43.0,1.0,,,,2000
50.0,2000-09-03,3.0,,10.0,8.0,,,5576,7.0,POINT (-122.4129999999999967 38.3789999999999978),5.0,36.0,,9.0,CALIFORNIA:  NAPA,3.0,50.0,,,,,2000
,2000-10-02,2.0,,34.0,2.0,150.0,7.0,5577,,POINT (30.7089999999999996 -7.9770000000000003),6.5,25.0,,10.0,"TANZANIA:  NKANSI, RUKWA",2.0,,,150.0,7.0,,2000
150.0,2000-10-06,6.0,,10.0,4.0,2230.0,104.0,5578,9.0,POINT (133.1339999999999861 35.4560000000000031),6.7,30.0,,10.0,"JAPAN:  HONSHU:  W:  OKAYAMA, TOTTORI",6.0,150.0,,2230.0,104.0,,2000
,2000-10-30,30.0,,33.0,22.0,,,5579,,POINT (69.5819999999999936 37.5420000000000016),5.1,39.0,,10.0,AFGHANISTAN-TAJIKISTAN:  RAKHOR,30.0,,,800.0,,,2000
,2000-11-08,8.0,,17.0,6.0,86.0,,5580,,POINT (-77.8289999999999935 7.0419999999999998),6.5,59.0,,11.0,PANAMA-COLOMBIA:  JURADO,8.0,,,86.0,,,2000
,2000-11-16,16.0,2.0,33.0,4.0,,,5581,,POINT (152.1690000000000111 -3.9800000000000000),8.0,54.0,,11.0,"PAPUA NEW GUINEA:  NEW IRELAND, DUKE OF YORK",16.0,,2.0,,,,2000
,2000-11-16,16.0,,30.0,7.0,,,5582,,POINT (153.1020000000000039 -5.2329999999999997),7.8,42.0,,11.0,"PAPUA NEW GUINEA:  NEW IRELAND, NEW BRITAIN",16.0,,,,,,2000
,2000-11-17,17.0,,33.0,21.0,,,5583,,POINT (151.7810000000000059 -5.4960000000000004),7.8,1.0,,11.0,PAPUA NEW GUINEA:  NEW BRITAIN,17.0,,,,,,2000
,2000-11-25,25.0,31.0,50.0,18.0,,,5584,,POINT (49.9459999999999980 40.2449999999999974),6.8,9.0,,11.0,AZERBAIJAN:  BAKU,25.0,,31.0,,,,2000
,2000-12-06,6.0,11.0,30.0,17.0,,,5585,,POINT (54.7989999999999995 39.5660000000000025),7.0,11.0,,12.0,TURKMENISTAN:  NEBITDAG-TURKMENBASHI,6.0,,11.0,,,,2000
,2000-12-15,15.0,6.0,10.0,16.0,,,5586,7.0,POINT (31.3509999999999991 38.4570000000000007),6.0,44.0,,12.0,TURKEY:  AFYON-BOLVADIN,15.0,,6.0,,,,2000
,2001-01-01,1.0,,33.0,6.0,,,8952,,POINT (126.5789999999999935 6.8979999999999997),7.5,57.0,,1.0,PHILIPPINES:  MINDANAO,1.0,,,,,,2001
